user,name,url,license,stars,status
wikifox,wikifox,https://github.com/Wikifox/wikifox,MIT License,54,null
blazed-space,blazed-parking,https://github.com/blazed-space/blazed-parking,MIT License,0,null
go-rel,rel,https://github.com/go-rel/rel,MIT License,646,null
PalisadoesFoundation,talawa,https://github.com/PalisadoesFoundation/talawa,GNU General Public License v3.0,214,null
Bhupesh-V,30-seconds-of-cpp,https://github.com/Bhupesh-V/30-seconds-of-cpp,MIT License,1343,null
tinymce-plugin,tinymce-plugin,https://github.com/tinymce-plugin/tinymce-plugin,null,4,null
greenpau,caddy-security,https://github.com/greenpau/caddy-security,Apache License 2.0,858,null
Flis-Greenback,null,null,null,null,User not found
ruemakarya,null,null,null,null,null
termux,termux-app,https://github.com/termux/termux-app,Other,22401,null
21w42,all-on-chain-generated-nft,https://github.com/21w42/all-on-chain-generated-nft,MIT License,0,null
jfelipeouza,null,null,null,null,User not found
letheanVPN,blockchain-iz,https://github.com/letheanVPN/blockchain-iz,Other,108,null
foshostorg,null,null,null,null,User not found
KoOnTool,null,null,null,null,null
actuarialopenource,null,null,null,null,User not found
FOSSBilling,FOSSBilling,https://github.com/FOSSBilling/FOSSBilling,Apache License 2.0,374,null
stephenjude,laravel-wallet,https://github.com/stephenjude/laravel-wallet,MIT License,234,null
JoinTo,HatenaBlogTools,https://github.com/JoinTo/HatenaBlogTools,Other,0,null
roniemartinez,dude,https://github.com/roniemartinez/dude,GNU Affero General Public License v3.0,365,null
ffplayout,ffplayout,https://github.com/ffplayout/ffplayout,GNU General Public License v3.0,316,null
Alovoa,alovoa,https://github.com/Alovoa/alovoa,GNU Affero General Public License v3.0,306,null
teknologi-pendidikan,dptsi,https://github.com/teknologi-pendidikan/dptsi,null,1,null
alextran1502,foss_photo_libraries,https://github.com/alextran1502/foss_photo_libraries,MIT License,2,null
reallyreadit,dev-env,https://github.com/reallyreadit/dev-env,null,3,null
Natka666,null,null,null,null,null
noxworld-dev,opennox,https://github.com/noxworld-dev/opennox,GNU General Public License v3.0,270,null
Heavy-Division,B78XH,https://github.com/Heavy-Division/B78XH,GNU General Public License v3.0,427,null
Heavy-Diviion,null,null,null,null,User not found
catalyt-cooperative,null,null,null,null,User not found
betula,use-between,https://github.com/betula/use-between,MIT License,241,null
jxnu-liguobin,cs-summary-reflection,https://github.com/jxnu-liguobin/cs-summary-reflection,Apache License 2.0,527,null
duguying,parsing-techniques,https://github.com/duguying/parsing-techniques,null,1466,null
opengoofy,hippo4j,https://github.com/opengoofy/hippo4j,Apache License 2.0,4344,null
thegitrogerver,null,null,null,null,User not found
ternau,null,null,null,null,User not found
Kyomotoi,ATRI,https://github.com/Kyomotoi/ATRI,GNU General Public License v3.0,613,null
nvh95,jest-preview,https://github.com/nvh95/jest-preview,MIT License,2166,null
openrocket,openrocket,https://github.com/openrocket/openrocket,Other,865,null
ahaclub,github-webhook-feishu,https://github.com/ahaclub/github-webhook-feishu,Mozilla Public License 2.0,7,null
milkydeveloper,ReshadeForUWP,https://github.com/MilkyDeveloper/ReshadeForUWP,MIT License,61,null
KalinaES,KalinaES,https://github.com/KalinaES/KalinaES,null,0,null
yomorun,yomo,https://github.com/yomorun/yomo,Apache License 2.0,1469,null
aaronleopold,axum-graphql-prisma,https://github.com/aaronleopold/axum-graphql-prisma,null,13,null
danny50167,daejun,https://github.com/danny50167/daejun,null,1,null
uer111192,null,null,null,null,User not found
ShafSpecs,Remix-FakeShop,https://github.com/ShafSpecs/Remix-FakeShop,MIT License,8,null
hikaijin,null,null,null,null,User not found
TheNexusCity,TheNexus,https://github.com/TheNexusCity/TheNexus,Creative Commons Zero v1.0 Universal,20,null
sebagomez,azurestorageexplorer,https://github.com/sebagomez/azurestorageexplorer,MIT License,116,null
FluentHub,FluentHub,https://github.com/FluentHub/FluentHub,MIT License,478,null
bootstrap-vue-plus,bootstrap-vue-plus,https://github.com/bootstrap-vue-plus/bootstrap-vue-plus,MIT License,218,null
AtlasFoundation,AvatarCreator,https://github.com/AtlasFoundation/AvatarCreator,MIT License,29,null
Decentralized-Intelligence-Agency,AppFlowy,https://github.com/Decentralized-Intelligence-Agency/AppFlowy,GNU Affero General Public License v3.0,0,null
MurciaDev,talks,https://github.com/MurciaDev/talks,MIT License,15,null
Mini-Kun,ChestsPlusPlus,https://github.com/Mini-kun/ChestsPlusPlus,null,0,null
dhornbein,DataAnywhere,https://github.com/dhornbein/DataAnywhere,null,7,null
fridaycandour,cradova,https://github.com/FridayCandour/cradova,Apache License 2.0,7,null
rwf2,null,null,null,null,null
NearByEV-Charging,null,null,null,null,User not found
VE4TM,null,null,null,null,User not found
s3rius,FastAPI-template,https://github.com/s3rius/FastAPI-template,MIT License,878,null
stylus,stylus,https://github.com/stylus/stylus,MIT License,11095,null
cyprus-developer-community,cdc.cy,https://github.com/cyprus-developer-community/cdc.cy,null,6,null
bright-spark,zirco-browser,https://github.com/bright-spark/zirco-browser,Other,4,null
M17-Project,TR-9,https://github.com/M17-Project/TR-9,GNU General Public License v2.0,157,null
Graviton-Code-Editor,Graviton-App,https://github.com/Graviton-Code-Editor/Graviton-App,MIT License,1044,null
TheSourcePedia,ML_notebooks,https://github.com/TheSourcePedia/ML_notebooks,GNU General Public License v3.0,1,null
metacpan,metacpan-web,https://github.com/metacpan/metacpan-web,Other,402,null
ScoopInstaller,Scoop,https://github.com/ScoopInstaller/Scoop,Other,18022,null
Asuniia,adonis-paypal,https://github.com/Asuniia/adonis-paypal,MIT License,0,null
creativetimofficial,material-dashboard,https://github.com/creativetimofficial/material-dashboard,MIT License,10657,null
hadolint,hadolint,https://github.com/hadolint/hadolint,GNU General Public License v3.0,8689,null
LouisMazel,vue-phone-number-input,https://github.com/LouisMazel/vue-phone-number-input,MIT License,580,null
ithewei,libhv,https://github.com/ithewei/libhv,"BSD 3-Clause ""New"" or ""Revised"" License",5540,null
x893,CMSIS-DAP,https://github.com/x893/CMSIS-DAP,null,437,null
JuliaReinforcementLearning,ReinforcementLearning.jl,https://github.com/JuliaReinforcementLearning/ReinforcementLearning.jl,Other,510,null
A-Edge,lunni,https://github.com/A-Edge/lunni,null,3,null
adrianrudnik,mjml-server,https://github.com/adrianrudnik/mjml-server,MIT License,13,null
capawesome-team,capacitor-firebase,https://github.com/capawesome-team/capacitor-firebase,Apache License 2.0,243,null
oxen-io,lokinet,https://github.com/oxen-io/lokinet,GNU General Public License v3.0,1460,null
fantasticit,think,https://github.com/fantasticit/think,MIT License,1504,null
email-markup-consortium,email-markup-consortium,https://github.com/email-markup-consortium/email-markup-consortium,null,66,null
Igalia,wolvic,https://github.com/Igalia/wolvic,Mozilla Public License 2.0,574,null
orgs,null,null,null,null,User not found
lucduong,vue-material-dashboard,https://github.com/lucduong/vue-material-dashboard,MIT License,159,null
ClassicPress,ClassicPress,https://github.com/ClassicPress/ClassicPress,null,535,null
eaimodotes,.github,https://github.com/eAimodotes/.github,null,0,null
mshr-h,vscode-verilog-hdl-support,https://github.com/mshr-h/vscode-verilog-hdl-support,MIT License,238,null
debut-js,Indicators,https://github.com/debut-js/Indicators,null,255,null
Awesome-Image-Registration-Organization,awesome-image-registration,https://github.com/Awesome-Image-Registration-Organization/awesome-image-registration,Creative Commons Attribution Share Alike 4.0 International,872,null
dslotter,HamPi,https://github.com/dslotter/HamPi,GNU General Public License v3.0,397,null
un-ts,prettier,https://github.com/un-ts/prettier,MIT License,169,null
entronad,graphic,https://github.com/entronad/graphic,Other,1265,null
opendreamnet,dreamtime,https://github.com/opendreamnet/dreamtime,GNU General Public License v3.0,1637,null
SukkaW,Koolshare-Clash,https://github.com/SukkaW/Koolshare-Clash,GNU General Public License v3.0,1302,null
salvo-rs,salvo,https://github.com/salvo-rs/salvo,Apache License 2.0,1605,null
FISEPortal,null,null,null,null,null
pixa-pics,pixa-pics.github.io,https://github.com/pixa-pics/pixa-pics.github.io,MIT License,262,null
Panuon,Panuon.WPF.UI,https://github.com/Panuon/Panuon.WPF.UI,Apache License 2.0,645,null
gbadev-org,awesome-gbadev,https://github.com/gbadev-org/awesome-gbadev,Other,678,null
jirado,null,null,null,null,User not found
itsnebulalol,ios15-tweaks,https://github.com/itsnebulalol/ios15-tweaks,null,358,null
ZaneH,piano-trainer,https://github.com/ZaneH/piano-trainer,MIT License,1235,null
xibyte,jsketcher,https://github.com/xibyte/jsketcher,Other,1211,null
reactphp,reactphp,https://github.com/reactphp/reactphp,MIT License,8617,null
Giorgi,EntityFramework.Exceptions,https://github.com/Giorgi/EntityFramework.Exceptions,Other,864,null
purefunctor,purescript-uncurried-transformers,https://github.com/purefunctor/purescript-uncurried-transformers,"BSD 3-Clause ""New"" or ""Revised"" License",22,null
jointerlucas,bubblepop,https://github.com/jointerlucas/bubblepop,null,0,null
wangeditor-team,wangEditor,https://github.com/wangeditor-team/wangEditor,MIT License,15677,null
fastlane,fastlane,https://github.com/fastlane/fastlane,MIT License,37245,null
microsolidarity,handbook,https://github.com/microsolidarity/handbook,null,14,null
androidwedakarayo,androidwedakarayoghost,https://github.com/androidwedakarayo/androidwedakarayoghost,GNU Affero General Public License v3.0,65,null
poacpm,null,null,null,null,User not found
backdrop,backdrop,https://github.com/backdrop/backdrop,GNU General Public License v2.0,910,null
communitycontributorgroup,ccg,https://github.com/communitycontributorgroup/ccg,null,1,null
fullstack-build,tslog,https://github.com/fullstack-build/tslog,MIT License,1064,null
memomes93,apps,https://github.com/memomes93/apps,Apache License 2.0,1,null
VipsProjects,null,null,null,null,User not found
Trash-For-Trade,key_tag_designs,https://github.com/Trash-For-Trade/key_tag_designs,null,0,null
supgeek-rod,faker-zh,https://github.com/supgeek-rod/faker-zh,MIT License,4,null
klimadashboard,data,https://github.com/klimadashboard/data,null,11,null
Maxblinder,null,null,null,null,null
zakariya1-1,DIIN-TUBE-CHANNEL-,https://github.com/zakariya1-1/DIIN-TUBE-CHANNEL-,null,2,null
flutter-form-builder-ecosystem,flutter_form_builder,https://github.com/flutter-form-builder-ecosystem/flutter_form_builder,MIT License,1279,null
datafestafrica,datafestafrica.com,https://github.com/datafestafrica/datafestafrica.com,null,5,null
NCAIC,Toolkit,https://github.com/NCAIC/Toolkit,MIT License,8,null
automation-co,husky,https://github.com/automation-co/husky,GNU Affero General Public License v3.0,131,null
visualblind,jellyfin-css,https://github.com/visualblind/jellyfin-css,null,7,null
thunder-engine,thunder,https://github.com/thunder-engine/thunder,Apache License 2.0,418,null
SocialSisterYi,bilibili-API-collect,https://github.com/SocialSisterYi/bilibili-API-collect,Other,9663,null
RuiSiang,PoW-Shield,https://github.com/RuiSiang/PoW-Shield,MIT License,160,null
angkosal,laravel-pos,https://github.com/angkosal/laravel-pos,null,202,null
Taosky,telegram-search-bot,https://github.com/Taosky/telegram-search-bot,MIT License,181,null
bosskmk,pluto_grid,https://github.com/bosskmk/pluto_grid,MIT License,529,null
Hamza417,Inure,https://github.com/Hamza417/Inure,GNU General Public License v3.0,540,null
lucaszischka,BottomSheet,https://github.com/lucaszischka/BottomSheet,MIT License,752,null
SAMPINDO,Indonesia-Freeroam,https://github.com/SAMPINDO/Indonesia-Freeroam,null,1,null
thomaspinder,SteinGP,https://github.com/thomaspinder/SteinGP,Apache License 2.0,6,null
gvelez17,glimpse,https://github.com/gvelez17/glimpse,Other,43,null
JonnyBoy2000,null,null,null,null,User not found
atomicdata-dev,atomic-server,https://github.com/atomicdata-dev/atomic-server,MIT License,411,null
alisaifee,flask-limiter,https://github.com/alisaifee/flask-limiter,MIT License,982,null
userstyles-world,userstyles.world,https://github.com/userstyles-world/userstyles.world,GNU Affero General Public License v3.0,246,null
ruff-org,investor,https://github.com/ruff-org/investor,MIT License,0,null
aaditmshah,augment,https://github.com/aaditmshah/augment,MIT License,871,null
Svelte-Sirens,svelte-sirens,https://github.com/Svelte-Sirens/svelte-sirens,GNU General Public License v3.0,30,null
linuxtechmore,elegant-sddm-archlinux-theme,https://github.com/linuxtechmore/elegant-sddm-archlinux-theme,null,0,null
miroslavpejic85,p2p,https://github.com/miroslavpejic85/p2p,MIT License,1898,null
theborderland,borderland-dreams,https://github.com/theborderland/borderland-dreams,MIT License,4,null
TomWright,dasel,https://github.com/TomWright/dasel,MIT License,4261,null
vovem,ugo,https://github.com/vovem/ugo,MIT License,1,null
docugs,deploy-code-server-EyBT,https://github.com/docugs/deploy-code-server-EyBT,MIT License,1,null
oTree-org,oTree,https://github.com/oTree-org/oTree,Other,409,null
mulaRahul,keyviz,https://github.com/mulaRahul/keyviz,GNU General Public License v3.0,2194,null
lensterxyz,lenster,https://github.com/lensterxyz/lenster,GNU Affero General Public License v3.0,20429,null
1c7,chinese-independent-developer,https://github.com/1c7/chinese-independent-developer,null,22342,null
macvim-dev,macvim,https://github.com/macvim-dev/macvim,Vim License,7242,null
aymanbagabas,Huawei-WMI,https://github.com/aymanbagabas/Huawei-WMI,GNU General Public License v2.0,188,null
SeaQL,sea-orm,https://github.com/SeaQL/sea-orm,Apache License 2.0,4403,null
DeeJayTC,net-dynamic-api,https://github.com/DeeJayTC/net-dynamic-api,MIT License,177,null
Elders,Cronus,https://github.com/Elders/Cronus,Apache License 2.0,170,null
Discord-Resources-Wiki,Discord-Resources-Wiki,https://github.com/Discord-Resources-Wiki/Discord-Resources-Wiki,null,176,null
iTeam-S,Ampalibe,https://github.com/iTeam-S/Ampalibe,MIT License,74,null
notus-sh,cocooned,https://github.com/notus-sh/cocooned,Other,3,null
revolist,revogrid,https://github.com/revolist/revogrid,MIT License,2398,null
Carroted,BetterPrefs,https://github.com/Carroted/BetterPrefs,MIT License,9,null
Bruijn-Logistics,scs-sdk,https://github.com/Bruijn-Logistics/scs-sdk,Other,0,null
OpenSourceCommunityBrasil,REST-DataWare,https://github.com/OpenSourceCommunityBrasil/REST-DataWare,GNU General Public License v3.0,122,null
mapmapteam,mapmap,https://github.com/mapmapteam/mapmap,GNU General Public License v3.0,367,null
qruto,laravel-wave,https://github.com/qruto/laravel-wave,MIT License,462,null
paragoda,leta,https://github.com/paragoda/leta,GNU General Public License v3.0,13,null
ibericode,vat,https://github.com/ibericode/vat,MIT License,403,null
tryzealot,zealot,https://github.com/tryzealot/zealot,MIT License,752,null
KairosResearchLab,Kairos,https://github.com/KairosResearchLab/Kairos,MIT License,113,null
andybozu,null,null,null,null,null
tpaviot,pythonocc-core,https://github.com/tpaviot/pythonocc-core,GNU Lesser General Public License v3.0,1029,null
alanhg,alfred-workflows,https://github.com/alanhg/alfred-workflows,MIT License,532,null
aspect-build,rules_js,https://github.com/aspect-build/rules_js,Apache License 2.0,206,null
EasyAbp,AbpHelper.GUI,https://github.com/EasyAbp/AbpHelper.GUI,Apache License 2.0,642,null
maximnl,SYS_LOG,https://github.com/maximnl/SYS_LOG,null,2,null
cannabiscoop,cannabiscoop,https://github.com/cannabiscoop/cannabiscoop,GNU General Public License v3.0,1,null
cabalcx,labac,https://github.com/cabalcx/labac,null,1,null
mage-os,mageos-magento2,https://github.com/mage-os/mageos-magento2,Open Software License 3.0,127,null
kenchris,urlpattern-polyfill,https://github.com/kenchris/urlpattern-polyfill,MIT License,201,null
tock,tock,https://github.com/tock/tock,Other,4429,null
elegantapp,pwa-asset-generator,https://github.com/elegantapp/pwa-asset-generator,MIT License,2402,null
Tablam,TablaM,https://github.com/Tablam/TablaM,Mozilla Public License 2.0,161,null
Akhandsaxena12,80000556,https://github.com/Akhandsaxena12/80000556,null,0,null
PowerNukkitX,PowerNukkitX,https://github.com/PowerNukkitX/PowerNukkitX,GNU General Public License v3.0,255,null
Bioprotocols,labop,https://github.com/Bioprotocols/labop,MIT License,33,null
php-soap,ext-soap-engine,https://github.com/php-soap/ext-soap-engine,MIT License,28,null
nmgray,learning-area,https://github.com/nmgray/learning-area,Creative Commons Zero v1.0 Universal,0,null
uJournal,ujournal-ui,https://github.com/ujournal/ujournal-ui,MIT License,6,null
philipswan,TetheredRing,https://github.com/philipswan/TetheredRing,GNU General Public License v3.0,9,null
Mhmoni25,null,null,null,null,User not found
gaz561,.github,https://github.com/gaz561/.github,null,0,null
catppuccin,catppuccin,https://github.com/catppuccin/catppuccin,MIT License,7933,null
mue,mue,https://github.com/mue/mue,"BSD 3-Clause ""New"" or ""Revised"" License",350,null
fpv-wtf,voc-poc,https://github.com/fpv-wtf/voc-poc,MIT License,410,null
streetwriters,notesnook,https://github.com/streetwriters/notesnook,GNU General Public License v3.0,6289,null
Elpistolero131,null,null,null,null,User not found
deca-org,deca-ui,https://github.com/deca-org/deca-ui,MIT License,82,null
LibreCAD,LibreCAD,https://github.com/LibreCAD/LibreCAD,Other,3487,null
vobyjs,voby,https://github.com/vobyjs/voby,MIT License,757,null
ProbsoCore,.github,https://github.com/ProbsoCore/.github,null,0,null
foopgp,pgpid,https://github.com/foopgp/pgpid,Other,3,null
tako-discord,tako,https://github.com/tako-discord/tako,Other,7,null
dotlin-org,null,null,null,null,null
Reseed-Farm,Carbon-Insight,https://github.com/Reseed-Farm/Carbon-Insight,MIT License,0,null
afreezyfrench,null,null,null,null,null
iceflame,null,null,null,null,null
primodotso,null,null,null,null,User not found
rchain-community,rchain-api,https://github.com/rchain-community/rchain-api,Other,22,null
superfishial,branding,https://github.com/superfishial/branding,null,0,null
linuxbekuz,null,null,null,null,User not found
openbenches,openbenches.org,https://github.com/openbenches/openbenches.org,MIT License,145,null
pocketbase,pocketbase,https://github.com/pocketbase/pocketbase,MIT License,23980,null
cbsd,cbsd,https://github.com/cbsd/cbsd,"BSD 2-Clause ""Simplified"" License",572,null
NGcodeX,Your-First-PullRequest,https://github.com/NGcodeX/Your-First-PullRequest,null,2,null
MAGICGrants,Monero-Fund,https://github.com/MAGICGrants/Monero-Fund,null,11,null
thewpcommunitycollective,bylaws,https://github.com/thewpcommunitycollective/bylaws,GNU General Public License v3.0,0,null
espruino,Espruino,https://github.com/espruino/Espruino,Other,2596,null
presentator,presentator,https://github.com/presentator/presentator,"BSD 3-Clause ""New"" or ""Revised"" License",819,null
john3825,Application-ID-Project,https://github.com/john3825/Application-ID-Project,GNU General Public License v3.0,0,null
paradox-bd,programming-hero,https://github.com/paradox-bd/programming-hero,MIT License,3,null
openresearchcalendar,openresearchcalendar.github.io,https://github.com/openresearchcalendar/openresearchcalendar.github.io,GNU General Public License v3.0,18,null
luoxuhai,Alock,https://github.com/luoxuhai/Alock,GNU General Public License v3.0,525,null
risk-of-thunder,R2Wiki,https://github.com/risk-of-thunder/R2Wiki,null,149,null
UniversalDot,universal-dot-node,https://github.com/UniversalDot/universal-dot-node,The Unlicense,5,null
pest-parser,pest,https://github.com/pest-parser/pest,Apache License 2.0,3880,null
polygonjs,polygonjs,https://github.com/polygonjs/polygonjs,Other,363,null
open-bootcamp,HTML-CSS,https://github.com/Open-Bootcamp/HTML-CSS,null,377,null
ome,bioformats,https://github.com/ome/bioformats,GNU General Public License v2.0,331,null
AndroidIDEOfficial,AndroidIDE,https://github.com/AndroidIDEOfficial/AndroidIDE,GNU General Public License v3.0,959,null
jblomberg5r,community-starter-kit,https://github.com/jblomberg5r/community-starter-kit,null,0,null
langhuihui,jessibuca,https://github.com/langhuihui/jessibuca,GNU General Public License v3.0,1460,null
j9t,css-optimization-basics,https://github.com/j9t/css-optimization-basics,Creative Commons Attribution Share Alike 4.0 International,49,null
pisa-dev,pisa.dev,https://github.com/pisa-dev/pisa.dev,MIT License,19,null
ansible-semaphore,semaphore,https://github.com/ansible-semaphore/semaphore,MIT License,6860,null
theajack,cnchar,https://github.com/theajack/cnchar,MIT License,1905,null
datreeio,datree,https://github.com/datreeio/datree,Apache License 2.0,6290,null
ageddesi,Mocked-API,https://github.com/ageddesi/Mocked-API,MIT License,57,null
HackHorsham,br3x1tbot,https://github.com/HackHorsham/br3x1tbot,null,1,null
Retrospring,retrospring,https://github.com/Retrospring/retrospring,GNU Affero General Public License v3.0,146,null
project-u-29,campaign-materials,https://github.com/project-u-29/campaign-materials,null,0,null
datarhei,restreamer,https://github.com/datarhei/restreamer,Apache License 2.0,2869,null
AryanpurTech,BlueEngine,https://github.com/AryanpurTech/BlueEngine,Apache License 2.0,188,null
randovania,randovania,https://github.com/randovania/randovania,GNU General Public License v3.0,156,null
lindylearn,unclutter,https://github.com/lindylearn/unclutter,GNU Affero General Public License v3.0,1042,null
lotuslabsuk,policies,https://github.com/lotuslabsuk/policies,null,0,null
sws2apps,jw-epub-parser,https://github.com/sws2apps/jw-epub-parser,MIT License,9,null
OpenShopChannel,Website,https://github.com/OpenShopChannel/Website,GNU Affero General Public License v3.0,17,null
Widle-Studio,Grocery-App,https://github.com/Widle-Studio/Grocery-App,MIT License,890,null
leosac,access-control,https://github.com/leosac/access-control,GNU Affero General Public License v3.0,211,null
BirthdayResearch,defichain-app,https://github.com/BirthdayResearch/defichain-app,MIT License,161,null
PrismLauncher,PrismLauncher,https://github.com/PrismLauncher/PrismLauncher,GNU General Public License v3.0,3551,null
certificationpoint,CPNTCoin,https://github.com/CertificationPoint/CPNTCoin,null,1,null
sarrIbou,carine,https://github.com/sarrIbou/carine,MIT License,0,null
js-sdsl,js-sdsl,https://github.com/js-sdsl/js-sdsl,MIT License,656,null
elixir-lsp,elixir-ls,https://github.com/elixir-lsp/elixir-ls,Apache License 2.0,1180,null
lettercms,lettercms,https://github.com/lettercms/lettercms,Apache License 2.0,5,null
Disploy,disploy,https://github.com/Disploy/disploy,Apache License 2.0,31,null
fastjs-team,fastjs-next,https://github.com/fastjs-team/fastjs-next,MIT License,291,null
ocw-central,ocw-central-frontend,https://github.com/ocw-central/ocw-central-frontend,MIT License,21,null
projectsend,projectsend,https://github.com/projectsend/projectsend,GNU General Public License v2.0,1104,null
ZephraCloud,null,null,null,null,User not found
jerlendds,osintbuddy,https://github.com/jerlendds/osintbuddy,Apache License 2.0,242,null
buildersoftdev,andyx,https://github.com/buildersoftdev/andyx,Apache License 2.0,15,null
hajimehoshi,ebiten,https://github.com/hajimehoshi/ebiten,Apache License 2.0,8367,null
dudykr,stc,https://github.com/dudykr/stc,Apache License 2.0,4992,null
darioxmastodon,status,https://github.com/darioxmastodon/status,MIT License,2,null
duelance-app,null,null,null,null,null
buffbears,Weatherscan,https://github.com/buffbears/Weatherscan,null,87,null
CryptoPaymentsBot,crypto-payments-bot,https://github.com/CryptoPaymentsBot/crypto-payments-bot,Mozilla Public License 2.0,4,null
Interns-Aid,web-app,https://github.com/Interns-Aid/web-app,MIT License,1,null
Sophox,sophox,https://github.com/Sophox/sophox,Apache License 2.0,27,null
StaticJsCMS,static-cms,https://github.com/StaticJsCMS/static-cms,MIT License,359,null
LiveGTech,gShell,https://github.com/LiveGTech/gShell,Other,12,null
Mewatools,mewa,https://github.com/Mewatools/mewa,MIT License,8,null
spices-source,null,null,null,null,null
nexB,scancode-toolkit,https://github.com/nexB/scancode-toolkit,null,1736,null
pulsar-edit,pulsar,https://github.com/pulsar-edit/pulsar,Other,2022,null
pgroonga,pgroonga,https://github.com/pgroonga/pgroonga,Other,373,null
JellyfishSDK,whale,https://github.com/JellyfishSDK/whale,MIT License,21,null
WavesHQ,defi-app-old,https://github.com/WavesHQ/defi-app-old,null,11,null
Blazor-School,blazor-school-docs,https://github.com/Blazor-School/blazor-school-docs,Creative Commons Attribution Share Alike 4.0 International,93,null
ruarxive,apibackuper,https://github.com/ruarxive/apibackuper,MIT License,13,null
DemocracyLab,CivicTechExchange,https://github.com/DemocracyLab/CivicTechExchange,MIT License,77,null
DmitryFrolovTri,gitea,https://github.com/DmitryFrolovTri/gitea,MIT License,0,null
ToolsForThoughtRocks,ToolsForThoughtInterchange,https://github.com/ToolsForThoughtRocks/ToolsForThoughtInterchange,null,15,null
headwindsim,A339X,https://github.com/headwindsim/A339X,GNU General Public License v3.0,132,null
AberystwythSystemsBiology,limbus,https://github.com/AberystwythSystemsBiology/limbus,GNU General Public License v3.0,27,null
CachyOS,linux-cachyos,https://github.com/CachyOS/linux-cachyos,GNU General Public License v3.0,322,null
electerm,electerm,https://github.com/electerm/electerm,MIT License,8685,null
vmstan,gravity-sync,https://github.com/vmstan/gravity-sync,GNU General Public License v3.0,1701,null
DigitalCommons,open-data-and-maps,https://github.com/DigitalCommons/open-data-and-maps,null,6,null
koyuspace,fossil,https://github.com/koyuspace/fossil,Other,27,null
urql-graphql,urql,https://github.com/urql-graphql/urql,MIT License,8014,null
climbjios-sg,climbjios-app,https://github.com/climbjios-sg/climbjios-app,GNU General Public License v3.0,23,null
sparc-coop,blossom,https://github.com/sparc-coop/blossom,MIT License,13,null
PixelFactory,psd-php,https://github.com/PixelFactory/psd-php,null,16,null
openedtech,edubot,https://github.com/openedtech/edubot,GNU General Public License v3.0,11,null
persevie,statemanjs,https://github.com/persevie/statemanjs,MIT License,8,null
DTLAkidsMatter,null,null,null,null,User not found
iffybooks,iffy-point-of-sale,https://github.com/iffybooks/iffy-point-of-sale,The Unlicense,4,null
wisegar-org,maroto,https://github.com/wisegar-org/maroto,MIT License,0,null
ims-network,Andrada-City,https://github.com/IMS-Network/Andrada-City,"BSD 3-Clause ""New"" or ""Revised"" License",1,null
AuroraEditor,AuroraEditor,https://github.com/AuroraEditor/AuroraEditor,MIT License,687,null
deaconsocial,mastodon,https://github.com/deaconsocial/mastodon,GNU Affero General Public License v3.0,2,null
kube-hetzner,terraform-hcloud-kube-hetzner,https://github.com/kube-hetzner/terraform-hcloud-kube-hetzner,MIT License,1076,null
tinygo-org,tinygo,https://github.com/tinygo-org/tinygo,Other,12960,null
heyjaywilson,taskList,https://github.com/heyjaywilson/taskList,null,36,null
manicsense,notkcils,https://github.com/manicsense/notkcils,null,2,null
dao-xyz,peerbit,https://github.com/dao-xyz/peerbit,Apache License 2.0,55,null
immers-space,activitypub-express,https://github.com/immers-space/activitypub-express,MIT License,220,null
davidalger,capistrano-magento2,https://github.com/davidalger/capistrano-magento2,Open Software License 3.0,225,null
Elyart-Network,NyaBot,https://github.com/Elyart-Network/NyaBot,Apache License 2.0,11,null
GeekGene,MewsFeed,https://github.com/GeekGene/MewsFeed,null,42,null
supabase,supabase,https://github.com/supabase/supabase,Apache License 2.0,51862,null
KwickerHub,frontend,https://github.com/KwickerHub/frontend,MIT License,24,null
darksoil-studio,gather,https://github.com/darksoil-studio/gather,null,6,null
Together-Java,TJ-Bot,https://github.com/Together-Java/TJ-Bot,GNU General Public License v3.0,73,null
intelowlproject,IntelOwl,https://github.com/intelowlproject/IntelOwl,GNU Affero General Public License v3.0,2807,null
OpenEugene,openboard,https://github.com/OpenEugene/openboard,MIT License,21,null
katherineheadshall,null,null,null,null,User not found
vexip-ui,vexip-ui,https://github.com/vexip-ui/vexip-ui,MIT License,951,null
u3d-community,U3D,https://github.com/u3d-community/U3D,MIT License,95,null
commitizen-tools,commitizen,https://github.com/commitizen-tools/commitizen,MIT License,1672,null
codeandomexico,hacking-civico,https://github.com/CodeandoMexico/hacking-civico,null,169,null
sqldaddy-io,sqldaddy,https://github.com/sqldaddy-io/sqldaddy,GNU General Public License v3.0,2,null
lukeshay,astro-aws,https://github.com/lukeshay/astro-aws,MIT License,14,null
timothystewart6,BotsPlusPlus,https://github.com/timothystewart6/BotsPlusPlus,GNU General Public License v2.0,33,null
jenkins-x,jx,https://github.com/jenkins-x/jx,Apache License 2.0,4380,null
Crequency,KitX,https://github.com/Crequency/KitX,GNU Affero General Public License v3.0,1138,null
cupy,cupy,https://github.com/cupy/cupy,MIT License,6967,null
invest-rada,invest-rada.github.io,https://github.com/invest-rada/invest-rada.github.io,null,0,null
docker-library,official-images,https://github.com/docker-library/official-images,Apache License 2.0,5900,null
Sygil-Dev,sygil-webui,https://github.com/Sygil-Dev/sygil-webui,GNU Affero General Public License v3.0,7409,null
Tranhung2h,v3-core,https://github.com/Tranhung2h/v3-core,Other,1,null
