Id,Slug,Type,Name,OpenCollective,Twitter,CodeRepository,GitHubUser,GithubRepository,GitHubStatus,LocationCountry,IsFrozen,IsActive,CreatedAt,UpdatedAt,Budget,Currency
rxg0j35l-zkwm6v5o-jb0qvoe9-8n47daby,fastapi-template,COLLECTIVE,FastAPI Template,https://opencollective.com/fastapi-template,,https://github.com/s3rius/FastAPI-template,https://github.com/s3rius,https://github.com/s3rius/FastAPI-template,Repo found,,false,true,2022-06-21T09:15:57.707Z,2023-02-07T17:17:43.750Z,0,USD
ywz9j4av-god8pgma-zmjpmr35-nxklb0e7,stylus,COLLECTIVE,stylus,https://opencollective.com/stylus,https://twitter.com/S_chenlei,https://github.com/stylus/stylus,https://github.com/stylus,https://github.com/stylus/stylus,Repo found,Hong Kong,false,true,2022-06-21T10:53:52.223Z,2022-06-22T02:30:13.374Z,151.02,USD
rxg0j35l-zkwm6v5o-zvyqvoe9-8n47daby,graviton,COLLECTIVE,Graviton Editor,https://opencollective.com/graviton,https://twitter.com/gravitoneditor,https://github.com/Graviton-Code-Editor,https://github.com/Graviton-Code-Editor,,Has no repo URL,,false,true,2022-06-22T22:04:15.868Z,2023-02-07T17:17:40.612Z,0,USD
v349mrwg-z75lpy7d-8mnpa08d-jeybknox,metacpan-core,COLLECTIVE,MetaCPAN Core,https://opencollective.com/metacpan-core,https://twitter.com/metacpan,https://github.com/metacpan,https://github.com/metacpan,,Has no repo URL,,false,true,2022-06-23T14:10:03.065Z,2023-02-07T17:17:40.898Z,13121.46,USD
rxg0j35l-zkwm6v5o-zzxqvoe9-8n47daby,scoopinstaller,COLLECTIVE,Scoop,https://opencollective.com/scoopinstaller,https://twitter.com/ScoopInstaller,https://github.com/ScoopInstaller,https://github.com/ScoopInstaller,,Has no repo URL,,false,true,2022-06-24T00:48:27.271Z,2023-02-07T17:17:40.900Z,704.99,USD
e0adkjrv-8xwm6973-rxlq7z5n-4l93bgoy,material-tailwind,COLLECTIVE,Material Tailwind,https://opencollective.com/material-tailwind,,https://github.com/creativetimofficial/material-tailwind,https://github.com/creativetimofficial,https://github.com/creativetimofficial/material-tailwind,Repo found,,false,true,2022-06-24T13:19:35.201Z,2023-02-07T17:17:40.906Z,20,USD
vedj9wro-z3a56d3n-w95p7blg-8x4m0ykn,hadolint,COLLECTIVE,Hadolint,https://opencollective.com/hadolint,,https://github.com/hadolint,https://github.com/hadolint,,Has no repo URL,,false,true,2022-06-24T13:42:20.250Z,2023-02-07T17:17:40.903Z,1165.33,USD
mvrwng4k-j03dpbm5-n3xqz57o-yl9e8xba,maz-ui,COLLECTIVE,Maz-UI,https://opencollective.com/maz-ui,https://twitter.com/maz__ui,https://github.com/LouisMazel/maz-ui,https://github.com/LouisMazel,https://github.com/LouisMazel/maz-ui,Repo found,,false,true,2022-06-24T18:10:45.004Z,2023-02-07T17:17:40.911Z,0,USD
rxg0j35l-zkwm6v5o-4krqvoe9-8n47daby,cmsis-dap,COLLECTIVE,CMSIS DAP,https://opencollective.com/cmsis-dap,,https://github.com/x893/CMSIS-DAP,https://github.com/x893,https://github.com/x893/CMSIS-DAP,Repo found,,false,true,2022-06-25T12:40:01.542Z,2023-02-07T17:17:40.925Z,0,USD
rxg0j35l-zkwm6v5o-4orqvoe9-8n47daby,reinforcementlearningjl,COLLECTIVE,ReinforcementLearning.jl,https://opencollective.com/reinforcementlearningjl,,https://github.com/JuliaReinforcementLearning,https://github.com/JuliaReinforcementLearning,,Has no repo URL,,false,true,2022-06-25T15:55:21.922Z,2023-02-07T17:17:40.927Z,0,USD
ywz9j4av-god8pgma-0a3pmr35-nxklb0e7,capawesome,COLLECTIVE,Capawesome,https://opencollective.com/capawesome,https://twitter.com/capawesomeio,https://github.com/capawesome-team,https://github.com/capawesome-team,,Has no repo URL,,false,true,2022-06-27T15:30:59.315Z,2023-05-24T17:42:51.863Z,34570.23,USD
gnxdwzj3-le5mpwj8-oy9qy8rv-bko04a97,optfoundation,COLLECTIVE,OPTF,https://opencollective.com/optfoundation,https://twitter.com/TheOPTF,https://github.com/oxen-io,https://github.com/oxen-io,,Has no repo URL,Australia,false,true,2022-06-28T03:55:23.412Z,2022-07-26T14:30:10.646Z,0,AUD
jrkx5lmn-v904qjwa-3mop8bwa-7zdygoe3,think,COLLECTIVE,Think,https://opencollective.com/think,,https://github.com/fantasticit/think,https://github.com/fantasticit,https://github.com/fantasticit/think,Repo found,,false,true,2022-06-28T12:34:05.219Z,2023-02-07T17:17:40.952Z,0,USD
vrgbk357-l4x96ea4-575pomew-a0jdyzn8,email-markup-consortium,COLLECTIVE,Email Markup Consortium,https://opencollective.com/email-markup-consortium,https://twitter.com/emailmarkup,https://github.com/email-markup-consortium/,https://github.com/email-markup-consortium,,Has no repo URL,,false,true,2022-06-28T17:11:46.260Z,2023-09-04T13:34:55.104Z,1846.12,USD
vedj9wro-z3a56d3n-rg5p7blg-8x4m0ykn,wolvic,COLLECTIVE,Wolvic,https://opencollective.com/wolvic,https://twitter.com/WolvicXr,https://github.com/Igalia/wolvic,https://github.com/Igalia,https://github.com/Igalia/wolvic,Repo found,,false,true,2022-06-28T17:23:48.881Z,2023-08-15T15:26:45.853Z,12535.15,USD
gm9bnk80-437xqrya-9a5pvzeo-ljdayw5r,vue-material-dashboard,COLLECTIVE,Vue Material Dashboard,https://opencollective.com/vue-material-dashboard,,https://github.com/lucduong/vue-material-dashboard,https://github.com/lucduong,https://github.com/lucduong/vue-material-dashboard,Repo found,,false,true,2022-06-29T11:55:38.067Z,2023-02-07T17:17:40.989Z,0,USD
mvrwng4k-j03dpbm5-d40qz57o-yl9e8xba,vscode-verilog-hdl,COLLECTIVE,VSCode-Verilog-HDL,https://opencollective.com/vscode-verilog-hdl,https://twitter.com/mshrh3,https://github.com/mshr-h/vscode-verilog-hdl-support,https://github.com/mshr-h,https://github.com/mshr-h/vscode-verilog-hdl-support,Repo found,Japan,false,true,2022-06-30T06:02:19.522Z,2023-03-27T10:14:13.010Z,0,USD
mvrwng4k-j03dpbm5-0g9qz57o-yl9e8xba,crystal-linux,COLLECTIVE,Crystal Linux,https://opencollective.com/crystal-linux,https://twitter.com/Crystal_Linux,https://git.getcryst.al/crystal,,,Has no repo URL,United Kingdom,false,true,2022-06-30T10:54:06.871Z,2022-10-29T01:42:08.161Z,342.62,USD
mvrwng4k-j03dpbm5-0zzqz57o-yl9e8xba,debut-js,COLLECTIVE,Debut,https://opencollective.com/debut-js,,https://github.com/debut-js,https://github.com/debut-js,,Has no repo URL,,false,true,2022-06-30T19:45:00.696Z,2023-02-07T17:17:41.084Z,0,USD
mywxoz34-09rl6kga-j5wpvenb-dj7gk85a,awesome-image-registration,COLLECTIVE,Awesome-Image-Registration-Organization,https://opencollective.com/awesome-image-registration,,https://github.com/Awesome-Image-Registration-Organization/awesome-image-registration,https://github.com/Awesome-Image-Registration-Organization,https://github.com/Awesome-Image-Registration-Organization/awesome-image-registration,Repo found,China,false,true,2022-07-01T05:44:57.561Z,2022-07-15T18:44:46.454Z,0,USD
3k0exgzn-m8yj64rx-4g8p5wao-9r7b4dlv,hampi,COLLECTIVE,HamPi,https://opencollective.com/hampi,https://twitter.com/HAMPIW3DJS,https://github.com/dslotter/HamPi,https://github.com/dslotter,https://github.com/dslotter/HamPi,Repo found,United States,false,true,2022-07-01T19:18:08.089Z,2023-02-07T17:17:41.089Z,0,USD
k9mbw7y4-8r3zq3g3-b7jp0ej5-lavnodgx,unts,COLLECTIVE,UnTS,https://opencollective.com/unts,https://twitter.com/JounQin,https://github.com/un-ts,https://github.com/un-ts,,Has no repo URL,China,false,true,2022-07-02T07:53:08.532Z,2023-02-07T17:17:41.132Z,60,USD
3z8arxve-ymko60yn-835qgl5n-bj9w704d,graphic,COLLECTIVE,Graphic,https://opencollective.com/graphic,https://twitter.com/entronad_viz,https://github.com/entronad/graphic,https://github.com/entronad,https://github.com/entronad/graphic,Repo found,,false,true,2022-07-03T04:33:43.300Z,2023-02-07T17:17:41.140Z,0,USD
v349mrwg-z75lpy7z-oynpa08d-jeybknox,disqusjs,COLLECTIVE,DisqusJS,https://opencollective.com/disqusjs,,https://github.com/SukkaW/DisqusJS,https://github.com/SukkaW,https://github.com/SukkaW/DisqusJS,Repo found,,false,true,2022-07-05T07:38:26.719Z,2023-02-07T17:17:41.153Z,0,USD
rxg0j35l-zkwm6v57-5r0qvoe9-8n47daby,salvo,COLLECTIVE,Salvo,https://opencollective.com/salvo,https://twitter.com/chris_a_young,https://github.com/salvo-rs,https://github.com/salvo-rs,,Has no repo URL,,false,true,2022-07-05T23:25:39.913Z,2023-02-07T17:17:40.868Z,51.27,USD
jrkx5lmn-v904qjw7-lkkp8bwa-7zdygoe3,panuongroup,COLLECTIVE,PanuonGroup,https://opencollective.com/panuongroup,,https://github.com/Panuon,https://github.com/Panuon,,Has no repo URL,,false,true,2022-07-08T01:53:44.604Z,2023-02-07T17:17:41.178Z,0,USD
e0adkjrv-8xwm697l-ogbq7z5n-4l93bgoy,gbadev,COLLECTIVE,GBADEV,https://opencollective.com/gbadev,https://twitter.com/gbdev0,https://github.com/gbadev-org,https://github.com/gbadev-org,,Has no repo URL,,false,true,2022-07-08T19:10:47.268Z,2023-07-31T10:26:40.139Z,875.19,USD
v349mrwg-z75lpy7z-j5zpa08d-jeybknox,permasigner,COLLECTIVE,Permasigner,https://opencollective.com/permasigner,https://twitter.com/itsnebulalol,https://github.com/itsnebulalol/permasigner,https://github.com/itsnebulalol,https://github.com/permasigner/permasigner,Repo found,United States,false,true,2022-07-09T23:06:53.905Z,2023-02-07T17:17:41.220Z,0,USD
vedj9wro-z3a56d3l-4gzp7blg-8x4m0ykn,piano-trainer,COLLECTIVE,Piano Trainer,https://opencollective.com/piano-trainer,,https://github.com/ZaneH/piano-trainer,https://github.com/ZaneH,https://github.com/ZaneH/piano-trainer,Repo found,,false,true,2022-07-09T23:55:09.603Z,2023-02-07T17:17:41.229Z,0,USD
e0adkjrv-8xwm697l-5nmq7z5n-4l93bgoy,jsketcher-ad3d,COLLECTIVE,JSketcher-AD3d,https://opencollective.com/jsketcher-ad3d,https://twitter.com/autodrop3d,https://github.com/xibyte/jsketcher,https://github.com/xibyte,https://github.com/xibyte/jsketcher,Repo found,United States,false,true,2022-07-10T04:14:13.176Z,2023-02-25T04:44:01.346Z,383.55,USD
8k03reyd-5agmq5el-xboqlbwo-z7j4nxv9,typia,COLLECTIVE,typia,https://opencollective.com/typia,,https://github.com/samchon/typia,https://github.com/samchon,https://github.com/samchon/typia,Repo found,,false,true,2022-07-10T09:28:51.734Z,2023-02-07T17:17:41.237Z,1259.26,USD
mywxoz34-09rl6kg7-8olpvenb-dj7gk85a,reactphp,COLLECTIVE,ReactPHP,https://opencollective.com/reactphp,https://twitter.com/reactphp,https://github.com/reactphp,https://github.com/reactphp,,Has no repo URL,,false,true,2022-07-10T10:35:08.257Z,2023-02-07T17:17:43.731Z,280.39,USD
gnxdwzj3-le5mpwj7-5x0qy8rv-bko04a97,entityframeworkexceptions,COLLECTIVE,EntityFramework.Exceptions,https://opencollective.com/entityframeworkexceptions,https://twitter.com/GioDalakishvili,https://github.com/Giorgi/EntityFramework.Exceptions,https://github.com/Giorgi,https://github.com/Giorgi/EntityFramework.Exceptions,Repo found,Georgia,false,true,2022-07-10T16:48:36.365Z,2023-02-07T17:17:41.254Z,0,USD
8rzownxl-9e50pxyv-jkk6ymvb-dgk7j43a,localcdn,COLLECTIVE,LocalCDN,https://opencollective.com/localcdn,,https://codeberg.org/nobody/LocalCDN,,,Has no repo URL,,false,true,2022-07-11T04:10:35.440Z,2022-07-12T03:42:22.490Z,25.5,EUR
n4gx0bro-v5m96n09-gxjqd8lk-3ey7jzwa,tnl-project,COLLECTIVE,TNL Project,https://opencollective.com/tnl-project,,https://gitlab.com/tnl-project/tnl,,,Has no repo URL,Czech Republic,false,true,2022-07-11T13:06:35.509Z,2022-07-15T18:48:01.494Z,0,CZK
mvrwng4k-j03dpbml-gmaqz57o-yl9e8xba,wangeditor,COLLECTIVE,wangEditor,https://opencollective.com/wangeditor,,https://github.com/wangeditor-team/wangEditor,https://github.com/wangeditor-team,https://github.com/wangeditor-team/wangEditor,Repo found,,false,true,2022-07-12T08:46:14.622Z,2023-02-07T17:17:41.294Z,5.67,USD
8k03reyd-5agmq5el-59kqlbwo-z7j4nxv9,fastlane,COLLECTIVE,fastlane,https://opencollective.com/fastlane,https://twitter.com/FastlaneTools,https://github.com/fastlane,https://github.com/fastlane,,Has no repo URL,United States,false,true,2022-07-13T17:25:34.615Z,2023-02-07T17:17:41.526Z,0,USD
3kzxy4v0-7wlr6mv7-9bb6mj9n-o8agdbe5,poac,COLLECTIVE,Poac,https://opencollective.com/poac,,https://github.com/poacpm,https://github.com/poacpm,,Has no repo URL,,false,true,2022-07-13T20:32:43.469Z,2023-02-07T17:17:40.689Z,0,USD
rxg0j35l-zkwm6v57-ryrqvoe9-8n47daby,backdrop-cms,COLLECTIVE,Backdrop CMS,https://opencollective.com/backdrop-cms,https://twitter.com/backdropcms,https://github.com/backdrop,https://github.com/backdrop,,Has no repo URL,,false,true,2022-07-13T23:15:52.153Z,2023-02-07T17:17:41.378Z,0,USD
v349mrwg-z75lpy7z-3lrpa08d-jeybknox,community-contributor-group,COLLECTIVE,Community Contributor Group,https://opencollective.com/community-contributor-group,,https://github.com/communitycontributorgroup,https://github.com/communitycontributorgroup,,Has no repo URL,,false,true,2022-07-15T09:56:37.970Z,2023-06-03T02:22:51.703Z,0,USD
a47byg9n-xozdp8yl-znbqmjlv-03rek5w8,fullstack-build,COLLECTIVE,fullstack-build,https://opencollective.com/fullstack-build,,https://github.com/fullstack-build/tslog,https://github.com/fullstack-build,https://github.com/fullstack-build/tslog,Repo found,,false,true,2022-07-15T14:33:08.545Z,2023-02-07T17:17:41.394Z,0,USD
8rzownxl-9e50pxyv-xnb6ymvb-dgk7j43a,flutter-form-builder-ecosystem,COLLECTIVE,Flutter Form Builder Ecosystem,https://opencollective.com/flutter-form-builder-ecosystem,,https://github.com/flutter-form-builder-ecosystem,https://github.com/flutter-form-builder-ecosystem,,Has no repo URL,,false,true,2022-07-20T07:35:25.091Z,2023-02-07T17:17:42.294Z,9.01,USD
gm9bnk80-437xqry7-kojpvzeo-ljdayw5r,personal-finance,COLLECTIVE,Finance,https://opencollective.com/personal-finance,,https://github.com/saleem-hadad/finance,https://github.com/saleem-hadad,https://github.com/saleem-hadad/finance,Repo found,,false,true,2022-07-20T19:55:08.897Z,2023-02-07T17:17:41.601Z,0,USD
gm9bnk80-437xqry7-vrjpvzeo-ljdayw5r,davidmyersdev,COLLECTIVE,David Myers,https://opencollective.com/davidmyersdev,https://twitter.com/davidmyersdev,https://voracious.link/github,,,Has no repo URL,United States,false,true,2022-07-22T16:34:23.284Z,2023-03-19T02:28:15.933Z,0,USD
gm9bnk80-437xqry7-035pvzeo-ljdayw5r,automation-co-husky,COLLECTIVE,Husky,https://opencollective.com/automation-co-husky,https://twitter.com/automations_co,https://github.com/automation-co/husky,https://github.com/automation-co,https://github.com/automation-co/husky,Repo found,,false,true,2022-07-23T16:36:25.057Z,2023-02-07T17:17:41.708Z,0,USD
mywxoz34-09rl6kg7-vlbpvenb-dj7gk85a,thunder-engine,COLLECTIVE,Thunder Engine,https://opencollective.com/thunder-engine,,https://github.com/thunder-engine,https://github.com/thunder-engine,,Has no repo URL,,false,true,2022-07-24T06:49:37.428Z,2023-02-07T17:17:40.934Z,0,USD
gm9bnk80-437xqry7-00mpvzeo-ljdayw5r,bilibili-api-collect,COLLECTIVE,Bilibili API Collect,https://opencollective.com/bilibili-api-collect,,https://github.com/SocialSisterYi/bilibili-API-collect,https://github.com/SocialSisterYi,https://github.com/SocialSisterYi/bilibili-API-collect,Repo found,,false,true,2022-07-24T15:52:22.962Z,2023-02-07T17:17:40.562Z,0,USD
mywxoz34-09rl6kg7-9wnpvenb-dj7gk85a,pow-shield,COLLECTIVE,PoW Shield,https://opencollective.com/pow-shield,,https://github.com/RuiSiang/PoW-Shield,https://github.com/RuiSiang,https://github.com/RuiSiang/PoW-Shield,Repo found,,false,true,2022-07-25T22:32:01.774Z,2023-02-07T17:17:41.742Z,0,USD
gm9bnk80-437xqry7-wdopvzeo-ljdayw5r,laravel-pos,COLLECTIVE,Laravel Pos,https://opencollective.com/laravel-pos,https://twitter.com/orngsorl,https://github.com/angkosal/laravel-pos,https://github.com/angkosal,https://github.com/angkosal/laravel-pos,Repo found,,false,true,2022-07-26T13:00:22.158Z,2023-02-07T17:17:41.751Z,0,USD
8k03reyd-5agmq5el-wjoqlbwo-z7j4nxv9,roden,COLLECTIVE,roden,https://opencollective.com/roden,https://twitter.com/Roden_bikes,https://wikifactory.com/@sentidosdi,,,Has no repo URL,Argentina,false,true,2022-07-26T19:06:21.980Z,2023-02-17T23:15:05.256Z,119.8,USD
mvrwng4k-j03dpbml-8v9qz57o-yl9e8xba,telegram-search-bot,COLLECTIVE,Telegram Search Bot,https://opencollective.com/telegram-search-bot,,https://github.com/Taosky/telegram-search-bot,https://github.com/Taosky,https://github.com/Taosky/telegram-search-bot,Repo found,,false,true,2022-07-27T03:02:57.546Z,2023-02-07T17:17:41.770Z,0,USD
n4gx0bro-v5m96n09-jngqd8lk-3ey7jzwa,pluto_grid,COLLECTIVE,Pluto Grid,https://opencollective.com/pluto_grid,,https://github.com/bosskmk,https://github.com/bosskmk,,Has no repo URL,South Korea,false,true,2022-07-27T09:50:01.293Z,2023-02-07T17:17:40.961Z,0,USD
k9mbw7y4-8r3zq3gl-kzjp0ej5-lavnodgx,inure,COLLECTIVE,Inure App Manager,https://opencollective.com/inure,https://twitter.com/hamzarizwan243,https://github.com/Hamza417/Inure,https://github.com/Hamza417,https://github.com/Hamza417/Inure,Repo found,India,false,true,2022-07-27T15:05:07.062Z,2022-12-12T22:21:36.259Z,23.52,USD
n4gx0bro-v5m96n09-ergqd8lk-3ey7jzwa,gpjax,COLLECTIVE,GPJax,https://opencollective.com/gpjax,,https://github.com/thomaspinder/GPJax,https://github.com/thomaspinder,https://github.com/JaxGaussianProcesses/GPJax,Repo found,United Kingdom,false,true,2022-07-29T08:37:03.777Z,2023-02-07T17:17:41.810Z,0,USD
e0adkjrv-8xwm697l-394q7z5n-4l93bgoy,atomicdata,COLLECTIVE,Atomic Data,https://opencollective.com/atomicdata,https://twitter.com/joepmeindertsma,https://github.com/atomicdata-dev,https://github.com/atomicdata-dev,,Has no repo URL,Netherlands,false,true,2022-08-01T12:37:20.575Z,2023-02-07T17:17:41.996Z,0,USD
vrgbk357-l4x96eal-lvkpomew-a0jdyzn8,userstyles,COLLECTIVE,UserStyles.world,https://opencollective.com/userstyles,,https://github.com/userstyles-world,https://github.com/userstyles-world,,Has no repo URL,,false,true,2022-08-01T21:32:59.827Z,2022-11-24T15:50:53.614Z,96.02,USD
3k0exgzn-m8yj64rl-379p5wao-9r7b4dlv,svelte-sirens,COLLECTIVE,Svelte Sirens,https://opencollective.com/svelte-sirens,https://twitter.com/sveltesirens,https://github.com/Svelte-Sirens,https://github.com/Svelte-Sirens,,Has no repo URL,,false,true,2022-08-03T21:50:20.280Z,2022-08-05T17:02:48.925Z,0,USD
ax8emk7l-nw54q75l-ydwpgyvj-0o93zdrb,mirotalk-p2p,COLLECTIVE,MiroTalk P2P,https://opencollective.com/mirotalk-p2p,,https://github.com/miroslavpejic85/mirotalk,https://github.com/miroslavpejic85,https://github.com/miroslavpejic85/mirotalk,Repo found,Italy,false,true,2022-08-04T20:25:30.743Z,2023-02-07T17:17:42.258Z,0,USD
eng0kzdy-vor4pzby-ljopbma8-37xlw95j,mirotalk-sfu,COLLECTIVE,MiroTalk SFU,https://opencollective.com/mirotalk-sfu,,https://github.com/miroslavpejic85/mirotalksfu,https://github.com/miroslavpejic85,https://github.com/miroslavpejic85/mirotalksfu,Repo found,,false,true,2022-08-04T20:39:49.747Z,2023-02-07T17:17:42.292Z,0,USD
vrgbk357-l4x96eal-omapomew-a0jdyzn8,p2p-remote-desktop,COLLECTIVE,P2P Remote Desktop,https://opencollective.com/p2p-remote-desktop,,https://github.com/miroslavpejic85/p2p,https://github.com/miroslavpejic85,https://github.com/miroslavpejic85/p2p,Repo found,,false,true,2022-08-05T06:11:17.437Z,2023-02-07T17:17:42.282Z,0,USD
mvrwng4k-j03dpbml-oxzqz57o-yl9e8xba,dasel,COLLECTIVE,Dasel,https://opencollective.com/dasel,https://twitter.com/tomwright1993,https://github.com/TomWright/dasel,https://github.com/TomWright,https://github.com/TomWright/dasel,Repo found,,false,true,2022-08-05T17:53:19.844Z,2023-02-07T17:17:42.322Z,0,USD
gm9bnk80-437xqry7-oompvzeo-ljdayw5r,vovem-ugo,COLLECTIVE,VovemDev,https://opencollective.com/vovem-ugo,https://twitter.com/vovemdev,https://github.com/vovem/ugo,https://github.com/vovem,https://github.com/vovem/ugo,Repo found,,false,true,2022-08-06T22:22:48.034Z,2022-08-22T18:16:07.963Z,0,USD
e0adkjrv-8xwm697l-gblq7z5n-4l93bgoy,buymeacoffee,COLLECTIVE,buymeacoffee,https://opencollective.com/buymeacoffee,,https://github.com/,,,Has no repo URL,,true,true,2022-08-07T15:44:19.459Z,2023-02-07T17:17:42.342Z,0,USD
ax8emk7l-nw54q75l-8lxpgyvj-0o93zdrb,otree,COLLECTIVE,oTree,https://opencollective.com/otree,https://twitter.com/otree,https://github.com/oTree-org/oTree,https://github.com/oTree-org,https://github.com/oTree-org/oTree,Repo found,,false,true,2022-08-09T00:27:24.460Z,2022-08-09T19:17:57.258Z,60,USD
mlo94zn7-x08dpobl-5wmqewga-3vjbrky5,keyviz,COLLECTIVE,Keyviz,https://opencollective.com/keyviz,,https://github.com/mulaRahul/keyviz,https://github.com/mulaRahul,https://github.com/mulaRahul/keyviz,Repo found,,false,true,2022-08-09T05:33:00.516Z,2023-02-07T17:17:42.351Z,28.43,USD
3k0exgzn-m8yj64rl-z3jp5wao-9r7b4dlv,lenster,COLLECTIVE,Lenster,https://opencollective.com/lenster,https://twitter.com/lensterxyz,https://github.com/lensterxyz/lenster,https://github.com/lensterxyz,https://github.com/lensterxyz/lenster,Repo found,,false,true,2022-08-09T05:53:04.954Z,2023-02-07T17:17:42.362Z,0,USD
8rzownxl-9e50pxyv-zoj6ymvb-dgk7j43a,youtube-auto-subtitle-download,COLLECTIVE,Youtube Auto Subtitle Download,https://opencollective.com/youtube-auto-subtitle-download,,https://github.com/1c7/Youtube-Auto-Subtitle-Download,https://github.com/1c7,https://github.com/1c7/Youtube-Auto-Subtitle-Download,Repo found,,false,true,2022-08-09T09:59:23.060Z,2023-02-07T17:17:42.370Z,0,USD
v349mrwg-z75lpy7z-y8zpa08d-jeybknox,macvim,COLLECTIVE,MacVim,https://opencollective.com/macvim,,https://github.com/macvim-dev,https://github.com/macvim-dev,,Has no repo URL,,false,true,2022-08-09T10:34:17.322Z,2023-03-28T12:42:29.014Z,1205.47,USD
ax8emk7l-nw54q75l-bxypgyvj-0o93zdrb,huawei-wmi,COLLECTIVE,Huawei WMI,https://opencollective.com/huawei-wmi,,https://github.com/aymanbagabas/Huawei-WMI,https://github.com/aymanbagabas,https://github.com/aymanbagabas/Huawei-WMI,Repo found,,false,true,2022-08-10T02:59:24.296Z,2023-02-07T17:17:42.206Z,0,USD
8rzownxl-9e50pxyv-oak6ymvb-dgk7j43a,sea-query,COLLECTIVE,SeaQuery,https://opencollective.com/sea-query,https://twitter.com/sea_ql,https://github.com/SeaQL/sea-query,https://github.com/SeaQL,https://github.com/SeaQL/sea-query,Repo found,,false,true,2022-08-10T05:49:44.812Z,2023-02-07T17:17:42.407Z,0,USD
mywxoz34-09rl6kg7-rb4pvenb-dj7gk85a,sea-schema,COLLECTIVE,SeaSchema,https://opencollective.com/sea-schema,https://twitter.com/sea_ql,https://github.com/SeaQL/sea-schema,https://github.com/SeaQL,https://github.com/SeaQL/sea-schema,Repo found,,false,true,2022-08-10T06:00:46.679Z,2023-02-07T17:17:42.412Z,0,USD
n4gx0bro-v5m96n09-n5jqd8lk-3ey7jzwa,net-dynamic-api,COLLECTIVE,Net Dynamic Api,https://opencollective.com/net-dynamic-api,https://twitter.com/TimCadenbach,https://github.com/DeeJayTC/net-dynamic-api,https://github.com/DeeJayTC,https://github.com/DeeJayTC/net-dynamic-api,Repo found,,false,true,2022-08-10T11:30:23.476Z,2023-02-07T17:17:42.421Z,0,USD
ywz9j4av-god8pgml-8g9pmr35-nxklb0e7,cronus,COLLECTIVE,Cronus,https://opencollective.com/cronus,,https://github.com/Elders/Cronus,https://github.com/Elders,https://github.com/Elders/Cronus,Repo found,,true,true,2022-08-10T12:08:21.639Z,2023-02-07T17:17:41.310Z,0,USD
mlo94zn7-x08dpobl-erxqewga-3vjbrky5,discordresources,COLLECTIVE,Discord Resources,https://opencollective.com/discordresources,,https://github.com/Discord-Resources-Wiki,https://github.com/Discord-Resources-Wiki,,Has no repo URL,India,false,true,2022-08-12T00:11:47.790Z,2023-02-07T17:17:40.781Z,0,USD
mywxoz34-09rl6kg7-zywpvenb-dj7gk85a,ampalibe,COLLECTIVE,Ampalibe,https://opencollective.com/ampalibe,,https://github.com/iTeam-S/Ampalibe,https://github.com/iTeam-S,https://github.com/iTeam-S/Ampalibe,Repo found,,true,true,2022-08-12T12:27:42.664Z,2023-02-07T17:17:42.391Z,0,USD
n4gx0bro-v5m96n09-3vyqd8lk-3ey7jzwa,revogrid,COLLECTIVE,Revogrid,https://opencollective.com/revogrid,,https://github.com/revolist/revogrid,https://github.com/revolist,https://github.com/revolist/revogrid,Repo found,Estonia,false,true,2022-08-14T14:19:23.428Z,2023-02-07T17:17:42.479Z,600,USD
ywz9j4av-god8pgml-08ypmr35-nxklb0e7,opensourcecommunitybrasil,COLLECTIVE,OpenSourceCommunityBrasil,https://opencollective.com/opensourcecommunitybrasil,,https://github.com/OpenSourceCommunityBrasil,https://github.com/OpenSourceCommunityBrasil,,Has no repo URL,,false,true,2022-08-15T15:45:00.890Z,2023-05-17T00:31:11.624Z,0,USD
mlo94zn7-x08dpobl-7yeqewga-3vjbrky5,mapmap,COLLECTIVE,Mapmap,https://opencollective.com/mapmap,,https://github.com/mapmapteam,https://github.com/mapmapteam,,Has no repo URL,,false,true,2022-08-16T05:34:06.386Z,2023-02-07T17:17:41.729Z,0,USD
v349mrwg-z75lpy7z-9arpa08d-jeybknox,qruto,COLLECTIVE,Qruto,https://opencollective.com/qruto,https://twitter.com/qrutoto,https://github.com/qruto,https://github.com/qruto,,Has no repo URL,,false,true,2022-08-16T12:20:12.692Z,2023-08-14T19:57:54.640Z,20.65,USD
gm9bnk80-437xqry7-9ropvzeo-ljdayw5r,koko-analytics,COLLECTIVE,Koko Analytics,https://opencollective.com/koko-analytics,,https://github.com/ibericode/koko-analytics,https://github.com/ibericode,https://github.com/ibericode/koko-analytics,Repo found,Netherlands,false,true,2022-08-17T12:05:18.958Z,2023-10-02T07:04:38.051Z,83.01,USD
n4gx0bro-v5m96n09-7dyqd8lk-3ey7jzwa,zealot,COLLECTIVE,Zealot,https://opencollective.com/zealot,,https://github.com/tryzealot/zealot,https://github.com/tryzealot,https://github.com/tryzealot/zealot,Repo found,China,false,true,2022-08-18T03:27:23.452Z,2023-02-07T17:17:41.156Z,0,USD
a47byg9n-xozdp8yl-5o7qmjlv-03rek5w8,kairos-research-lab,COLLECTIVE,Kairos Research Lab,https://opencollective.com/kairos-research-lab,,https://github.com/KairosResearchLab/Kairos,https://github.com/KairosResearchLab,https://github.com/KairosResearchLab/Kairos,Repo found,Italy,false,true,2022-08-18T16:09:53.819Z,2023-06-28T12:30:05.766Z,2680.15,EUR
